source_id,title,publisher,url,pub_date,last_verified,type,status,status_display,note,archived_url
S237,"Cox v. SNAP, Inc., 859 F.3d 304 (4th Cir. 2017)","U.S. Court of Appeals for the Fourth Circuit, via GovInfo",https://www.govinfo.gov/app/details/USCOURTS-ca4-16-02166/USCOURTS-ca4-16-02166-0,2017-06-13,2026-08-31,case,verified,VERIFIED,"Prevention doctrine. The Fourth Circuit held that where a party materially contributes to the non-occurrence of a condition precedent by FAILING TO BRING IT ABOUT, the condition is excused; the court rejected the argument that the doctrine reaches only affirmative obstruction. NOT A VETERANS OR MORTGAGE CASE. It is a contract dispute over stock options, cited here as general authority. Applying it to 38 U.S.C. 3720(h) is this project's reading and is labelled ANALYSIS on the page, not a holding about the VA. Verified 2026-08-31 against GovInfo, not against the research memo it was first found in.",
S238,"Louisiana Public Service Commission v. FCC, 476 U.S. 355 (1986)","Supreme Court of the United States, U.S. Reports via Library of Congress",https://www.loc.gov/item/usrep476355,1986-06-16,2026-08-31,case,verified,VERIFIED,"An agency has no power to act unless Congress confers it. Verbatim: an agency LITERALLY HAS NO POWER TO ACT, let alone pre-empt the validly enacted legislation of a sovereign State, unless and until Congress confers power upon it. NOT A VETERANS CASE. It is a telecommunications pre-emption case, cited here as general administrative-law authority. Verified 2026-08-31 against the Library of Congress U.S. Reports scan.",
S239,"38 CFR 36.4302, Computation of guaranties or insurance credits","U.S. Government Publishing Office, govinfo, Code of Federal Regulations",https://www.govinfo.gov/content/pkg/CFR-2024-title38-vol2/xml/CFR-2024-title38-vol2-sec36-4302.xml,2024-07-01,2026-09-02,regulation,verified,VERIFIED,"Read from the govinfo primary text 2026-09-02. Subsection (a)(4) verbatim: The lesser of $60,000 or 25 percent of the original principal loan amount where the loan amount exceeds $144,000. THE THRESHOLD IS LOAD-BEARING and is omitted in several secondary summaries including the 2026-06-26 accountability brief this row was registered for; stated without it the sentence is wrong for loans at or below $144,000. Establishes that the VA guaranty is not a full-loss guarantee, which is why a servicer's choice between loss mitigation and foreclosure is a business decision rather than a neutral one. INSTRUMENT NOTE (11.3): ecfr.gov was tried first on 2026-09-02 and redirected to unblock.federalregister.gov, a bot block. That is a fact about the fetch route, not about the regulation (P11).",
S240,"Consolidated Appropriations Act 2024, Division A, Title II, Veterans Benefits Administration administrative expenses (P.L. 118-42)",U.S. Government Publishing Office,https://www.govinfo.gov/app/details/PLAW-118publ42,2024-03-09,2026-09-02,statute,verified,VERIFIED,"The FY2024 enacted administrative-expenses level for the direct and guaranteed loan programs, $316,742,419, used as the prior-year baseline against the FY2026 enacted $266,736,842 at P.L. 119-37 Div. D. Difference re-derived in Python 2026-09-02: $50,005,577, 15.79 percent, rounds to 15.8. LIMIT STATED WITH THE FIGURE: FY2025 was not separately enacted for this line. It is the FY2024 level carried forward by the full-year continuing resolution P.L. 119-4, which is well supported but is an inference and publishes as one.",
S241,Housing Programs: Increased Use of Alternatives to Foreclosure Could Reduce VA's Losses (GAO RCED-90-4),U.S. Government Accountability Office,https://www.gao.gov/products/rced-90-4,1989-12-20,2026-09-02,report,verified,VERIFIED,"Issued 1989-12-20, publicly released 1990-01-16, 68 pages. Read from GAO's own product page 2026-09-02. GAO reviewed VA's loan termination process and recommended VA develop cost analyses identifying the costs of loan termination alternatives, to reduce the cost of the Home Loan Guaranty Program. THE NUANCE TRAVELS WITH THE CITATION AND IS NOT OPTIONAL: both recommendations were later CLOSED AS NOT IMPLEMENTED, after Congress passed H.R. 901 barring VA from holding veterans responsible for losses on defaulted VA loans, which GAO recorded as making the recommendations inapplicable. So the honest claim is that the finding is 37 years old, NOT that VA ignored a live recommendation. A source document in this project framed it as 'the VA was told this 36 years ago', which is true about the finding and would be wrong about the recommendations.",
S242,"Ginnie Mae MBS Loan Liquidation file layout and monthly disclosure files, llmonliq",Government National Mortgage Association (Ginnie Mae),https://www.ginniemae.gov/data_and_reports/disclosure_data/Pages/disclosurehistoryfiles.aspx,2026-06-30,2026-09-02,dataset,verified,VERIFIED,"The monthly loan liquidation files and their layout, held locally at COUNT_BUILD/GinnieMae/raw. Layout PDF read 2026-09-02, Removal Reason Code verbatim: 1 = Mortgagor Payoff, 2 = Repurchase of Delinquent Loan, 3 = Foreclosure with Claim Payment, 4 = Loss Mitigation, 5 = Substitution, 6 = Other Removal. Reason 3 is the completed-foreclosure measure used on this site. RE-DERIVED 2026-09-02 from era_series_agency.csv and llmon2_delinq_by_agency.csv, June 2026: VA 946 completions against 76,814 loans 90+ days delinquent, 1.232 percent; FHA 1,655 against 398,945, 0.415 percent; ratio 2.969. These figures were first recorded 2026-08-09, inside a period Leann has identified as producing unreliable output, and they were re-derived independently before publication rather than trusted. LIMITATION PUBLISHED WITH THE FIGURE: these are point-in-time June 2026 stocks, not a normalised series across book size.",
S243,"38 U.S.C. 3701(b), definition of veteran for the home loan program","Office of the Law Revision Counsel, U.S. Code, via GPO govinfo",https://www.govinfo.gov/content/pkg/USCODE-2023-title38/html/USCODE-2023-title38-partIII-chap37-subchapI-sec3701.htm,2023-01-03,2026-09-02,statute,verified,VERIFIED,"Read at govinfo 2026-09-02. For chapter 37, the home loan chapter, the word veteran is defined more broadly than in ordinary use. Verbatim, 3701(b)(4) includes ""an individual serving on active duty"". 3701(b)(5) includes a person with at least six years in the Selected Reserve who was discharged honorably, or discharged earlier for a service-connected disability. 3701(b)(7) includes a person who performed full-time National Guard duty for at least 90 cumulative days including 30 consecutive days. 3701(b)(2) and (b)(6) include surviving spouses in defined circumstances. WHY THIS IS REGISTERED: the site described the loan fee increase and the Guard and Reserve surcharge without ever saying who is eligible for the benefit in the first place, so a reader had no way to know that people currently serving are inside this. The strings National Guard and currently serving appeared zero times across the site before 2026-09-02.",
S244,"Powers v. McDonough, No. 2:22-cv-08357 (C.D. Cal.), veterans housing at the West Los Angeles VA campus","U.S. District Court for the Central District of California, via Public Counsel and the Civil Rights Litigation Clearinghouse",https://clearinghouse.net/case/45718/,2022-11-15,2026-09-02,litigation,verified,VERIFIED,"THIS IS NOT A FORECLOSURE CASE AND MUST NEVER BE CITED AS ONE. Fourteen unhoused disabled veterans sued the VA Secretary in November 2022 under the Rehabilitation Act over housing at the West Los Angeles VA campus. Represented by Public Counsel. Judge David O. Carter, after a bench trial, ordered the VA to build permanent and temporary supportive housing on the campus. WHY IT IS REGISTERED HERE, and it is one holding only: the court found the VA's housing policy discriminated against disabled veterans BY COUNTING DISABILITY PAYMENTS AS INCOME, which kept the veterans most in need from qualifying. That is the same mechanism this site already documents in a different program, where VA disability compensation counted as income disqualified veterans from the Homeowner Assistance Fund. A federal court has found that mechanism discriminatory in a VA housing context. IT IS CITED FOR THAT PARALLEL AND NOTHING WIDER. STATUS NOTE: recorded as verified because the existence, parties, court and the disability-income holding are each confirmed by two independent sources, the Civil Rights Litigation Clearinghouse and counsel of record. The opinion itself is still unread and the row says so. PROVENANCE: read 2026-09-02 from the Clearinghouse case page and Public Counsel's own account. THE COURT'S OWN OPINION HAS NOT BEEN READ. Appellate history exists and has not been checked. Read the opinion before citing this in any filing. It reached this project inside an April 2026 action kit that framed it as Public Counsel litigating the foreclosure crisis, which is wrong; that framing is corrected here.",
S245,"Hearing transcript, HVAC Subcommittee on Economic Opportunity, March 26 2026, ""Kitchen Table Issues: Lowering Costs for Veteran Families Through the VA Home Loan Program""",U.S. House Committee on Veterans' Affairs,https://docs.house.gov/meetings/VR/VR10/20260326/119104/HHRG-119-VR10-Transcript-20260326.pdf,2026-03-26,2026-09-04,hearing record,verified,VERIFIED,"Final Printed Hearing, the official record. Scanned PDF with no text layer, so it was read by rendering pages at 170 dpi, not by text extraction; a plain search of this file returns zero and that is an instrument fact, not an absence. PRINTED PAGE 11, Mr. VAN ORDEN, verbatim: ""If that is in your power, I need to know that. Then I want your word if you can do that."" THE SHORT FORM ""I want your word"" IS A TRUNCATION AND DOES NOT PUBLISH: he framed the ask as conditional and the fragment quotes him demanding something he did not demand. Same page, the bill's own lead sponsor on the timeline: ""I am not happy at all with the fact that it is going to be June before partial claims is done. That timeline is too long."" Zondervan gives no answer; the transcript moves straight to the next round. Witness is PATRICK Zondervan, Executive Director, Loan Guaranty Service. There is no John Zondervan.",
S246,"H. Rept. 119-707, Committee on Rules, to accompany H. Res. 1377, record vote No. 369 on the Takano amendment to H.R. 9237","U.S. House Committee on Rules, via GPO govinfo",https://www.govinfo.gov/content/pkg/CRPT-119hrpt707/pdf/CRPT-119hrpt707.pdf,2026-06-23,2026-09-04,committee report,verified,VERIFIED,"Printed page 4, Rules Committee record vote No. 369, DEFEATED 4 to 8, with the full roll printed by name. Motion by Mr. McGovern to make in order Takano amendment #4, which would have replaced H.R. 9237 with the Major Richard Star Act ""using Department of Defense funds from the Republicans' One Big Beautiful Bill Act as the offset."" CORRECTS THE SITE-GAPS FILE, which dated this July 16 2026: the Rules vote was JUNE 23. July 16 was the floor motion to recommit, roll call 249, failed 210 to 211, which is S040. Rules met on H.R. 9237 only on June 23 and July 13; H. Rept. 119-749 from the July 13 meeting contains no Takano offset motion. THE WORD ""UNOBLIGATED"" IS NOT IN THIS RECORD and must not be attributed to Rules; its only occurrence in the 34 page report is an unrelated amendment about drought funds.",
